URL,Clicks,Impressions,CTR,Position,"HTTP Code","Final URL","Has Error","Error Message",Title,Description,Canonical,Noindex,"Has Phone","Has Email","Has CTA","Has openContactSheet","Has Contact Form","Has Schema","Schema Types","Conversion Score",Recommendations
https://nrlc.ai/en-us/services/generative-seo/huddersfield/,0,5,0,58.2,200,https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,No,,"Local SEO Services in Huddersfield | NRLC.ai","Local SEO for Huddersfield businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/technical-seo/minneapolis/,0,5,0,67.6,200,https://nrlc.ai/en-us/services/technical-seo/minneapolis/,No,,"Local SEO Services in Minneapolis | NRLC.ai","Local SEO for Minneapolis businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/minneapolis/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/ai-search-optimization/oldham/,0,5,0,72.2,200,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,,"Local SEO Services in Oldham | NRLC.ai","Local SEO for Oldham businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/competitor-analysis-ai/leicester/,0,5,0,76.4,200,https://nrlc.ai/en-gb/services/local-seo-ai/leicester/,No,,"Local SEO Services in Leicester | NRLC.ai","Local SEO for Leicester businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/leicester/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/analytics/wolverhampton/,0,5,0,78.4,200,https://nrlc.ai/en-gb/services/local-seo-ai/wolverhampton/,No,,"Local SEO Services in Wolverhampton | NRLC.ai","Local SEO for Wolverhampton businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/wolverhampton/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/es-es/services/semantic-seo-ai/burnley/,0,5,0,80.2,200,https://nrlc.ai/en-gb/services/local-seo-ai/burnley/,No,,"Local SEO Services in Burnley | NRLC.ai","Local SEO for Burnley businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/burnley/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/bard-optimization/stoke-on-trent/,0,5,0,84,200,https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,No,,"Local SEO Services in Stoke On Trent | NRLC.ai","Local SEO for Stoke On Trent businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/ko-kr/services/ai-citation-optimization/norwich/,0,5,0,87,200,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,,"Local SEO Services in Norwich | NRLC.ai","Local SEO for Norwich businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/technical-seo/chicago/,0,5,0,94.4,200,https://nrlc.ai/en-us/services/technical-seo/chicago/,No,,"Local SEO Services in Chicago | NRLC.ai","Local SEO for Chicago businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/chicago/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/es-es/services/generative-seo/kansas-city/,0,4,0,5.25,200,https://nrlc.ai/en-us/services/generative-seo/kansas-city/,No,,"Local SEO Services in Kansas City | NRLC.ai","Local SEO for Kansas City businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/generative-seo/kansas-city/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/content-optimization-ai/ageo/,0,4,0,6,200,https://nrlc.ai/en-us/services/content-optimization-ai/ageo/,No,,"Local SEO Services in Ageo | NRLC.ai","Local SEO for Ageo businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/content-optimization-ai/ageo/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/link-building-ai/mito/,0,4,0,6.75,200,https://nrlc.ai/en-us/services/link-building-ai/mito/,No,,"Local SEO Services in Mito | NRLC.ai","Local SEO for Mito businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/link-building-ai/mito/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,0,4,0,7,200,https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,No,,"Local SEO Services in Kansas City | NRLC.ai","Local SEO for Kansas City businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/chatgpt-optimization/kansas-city/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/local-seo-ai/fukushima/,0,4,0,7.5,200,https://nrlc.ai/en-us/services/local-seo-ai/fukushima/,No,,"Local SEO Services in Fukushima | NRLC.ai","Local SEO for Fukushima businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/local-seo-ai/fukushima/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/ai-citation-optimization/dallas/,0,4,0,7.5,200,https://nrlc.ai/en-us/services/ai-citation-optimization/dallas/,No,,"Local SEO Services in Dallas | NRLC.ai","Local SEO for Dallas businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/ai-citation-optimization/dallas/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/es-es/services/claude-optimization/louisville/,0,4,0,9.75,200,https://nrlc.ai/en-us/services/claude-optimization/louisville/,No,,"Local SEO Services in Louisville | NRLC.ai","Local SEO for Louisville businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/claude-optimization/louisville/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/training/charlotte/,0,4,0,14.75,200,https://nrlc.ai/en-us/services/training/charlotte/,No,,"Local SEO Services in Charlotte | NRLC.ai","Local SEO for Charlotte businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/training/charlotte/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/services/technical-seo/minneapolis/,0,4,0,21.25,200,https://nrlc.ai/en-us/services/technical-seo/minneapolis/,No,,"Local SEO Services in Minneapolis | NRLC.ai","Local SEO for Minneapolis businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/minneapolis/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/ai-search-optimization/montreal/,0,4,0,23,200,https://nrlc.ai/en-us/services/ai-search-optimization/montreal/,No,,"Local SEO Services in Montreal | NRLC.ai","Local SEO for Montreal businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/ai-search-optimization/montreal/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/multimodal-seo-ai/kansas-city/,0,4,0,32.75,200,https://nrlc.ai/en-us/services/multimodal-seo-ai/kansas-city/,No,,"Local SEO Services in Kansas City | NRLC.ai","Local SEO for Kansas City businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/multimodal-seo-ai/kansas-city/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/generative-seo/san-antonio/,0,4,0,37,200,https://nrlc.ai/en-us/services/generative-seo/san-antonio/,No,,"Local SEO Services in San Antonio | NRLC.ai","Local SEO for San Antonio businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/generative-seo/san-antonio/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/llm-content-strategy/halifax/,0,4,0,39.5,200,https://nrlc.ai/en-gb/services/local-seo-ai/halifax/,No,,"Local SEO Services in Halifax | NRLC.ai","Local SEO for Halifax businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/halifax/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/local-seo-ai/oldham/,0,4,0,40,200,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,,"Local SEO Services in Oldham | NRLC.ai","Local SEO for Oldham businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/conversion-optimization-ai/belfast/,0,4,0,44.25,200,https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,No,,"Local SEO Services in Belfast | NRLC.ai","Local SEO for Belfast businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,0,4,0,47.75,200,https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,No,,"Local SEO Services in New Orleans | NRLC.ai","Local SEO for New Orleans businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/mobile-seo-ai/new-orleans/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/technical-seo/stockport/,0,4,0,49.25,200,https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,No,,"Local SEO Services in Stockport | NRLC.ai","Local SEO for Stockport businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/technical-seo/newcastle/,0,4,0,49.75,200,https://nrlc.ai/en-gb/services/local-seo-ai/newcastle/,No,,"Local SEO Services in Newcastle | NRLC.ai","Local SEO for Newcastle businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/newcastle/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/technical-audit-ai/san-francisco/,0,4,0,52.25,200,https://nrlc.ai/en-us/services/technical-audit-ai/san-francisco/,No,,"Local SEO Services in San Francisco | NRLC.ai","Local SEO for San Francisco businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-audit-ai/san-francisco/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/services/generative-seo/singapore/,0,4,0,55,200,https://nrlc.ai/en-us/services/generative-seo/singapore/,No,,"Local SEO Services in Singapore | NRLC.ai","Local SEO for Singapore businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/generative-seo/singapore/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/technical-seo/kansas-city/,0,4,0,55.25,200,https://nrlc.ai/en-us/services/technical-seo/kansas-city/,No,,"Local SEO Services in Kansas City | NRLC.ai","Local SEO for Kansas City businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/kansas-city/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/technical-seo/detroit/,0,4,0,55.5,200,https://nrlc.ai/en-us/services/technical-seo/detroit/,No,,"Local SEO Services in Detroit | NRLC.ai","Local SEO for Detroit businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/detroit/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/trust-optimization-ai/blackpool/,0,4,0,56.5,200,https://nrlc.ai/en-gb/services/local-seo-ai/blackpool/,No,,"Local SEO Services in Blackpool | NRLC.ai","Local SEO for Blackpool businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/blackpool/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/b2b-seo-ai/charlotte/,0,4,0,56.75,200,https://nrlc.ai/en-us/services/b2b-seo-ai/charlotte/,No,,"Local SEO Services in Charlotte | NRLC.ai","Local SEO for Charlotte businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/b2b-seo-ai/charlotte/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/training/southport/,0,4,0,59,200,https://nrlc.ai/en-gb/services/local-seo-ai/southport/,No,,"Local SEO Services in Southport | NRLC.ai","Local SEO for Southport businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/southport/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/ko-kr/services/authority-optimization-ai/norwich/,0,4,0,59.5,200,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,,"Local SEO Services in Norwich | NRLC.ai","Local SEO for Norwich businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/ko-kr/services/technical-seo/ottawa/,0,4,0,59.75,200,https://nrlc.ai/en-us/services/technical-seo/ottawa/,No,,"Local SEO Services in Ottawa | NRLC.ai","Local SEO for Ottawa businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/ottawa/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/training/philadelphia/,0,4,0,61.75,200,https://nrlc.ai/en-us/services/training/philadelphia/,No,,"Local SEO Services in Philadelphia | NRLC.ai","Local SEO for Philadelphia businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/training/philadelphia/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/es-es/services/conversion-optimization-ai/oklahoma-city/,0,4,0,65.5,200,https://nrlc.ai/en-us/services/conversion-optimization-ai/oklahoma-city/,No,,"Local SEO Services in Oklahoma City | NRLC.ai","Local SEO for Oklahoma City businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/conversion-optimization-ai/oklahoma-city/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/agentic-seo/stoke-on-trent/,0,4,0,71.5,200,https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,No,,"Local SEO Services in Stoke On Trent | NRLC.ai","Local SEO for Stoke On Trent businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/ko-kr/services/technical-seo/guelph/,0,4,0,72.5,200,https://nrlc.ai/en-us/services/technical-seo/guelph/,No,,"Local SEO Services in Guelph | NRLC.ai","Local SEO for Guelph businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/technical-seo/guelph/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/contextual-seo-ai/derby/,0,4,0,74.25,200,https://nrlc.ai/en-gb/services/local-seo-ai/derby/,No,,"Local SEO Services in Derby | NRLC.ai","Local SEO for Derby businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/derby/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/competitor-analysis-ai/norwich/,0,4,0,76.25,200,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,,"Local SEO Services in Norwich | NRLC.ai","Local SEO for Norwich businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/perplexity-optimization/oldham/,0,4,0,76.75,200,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,,"Local SEO Services in Oldham | NRLC.ai","Local SEO for Oldham businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/de-de/services/llm-optimization/san-antonio/,0,4,0,79.5,200,https://nrlc.ai/en-us/services/llm-optimization/san-antonio/,No,,"Local SEO Services in San Antonio | NRLC.ai","Local SEO for San Antonio businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/llm-optimization/san-antonio/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/international-seo/montreal/,0,4,0,81.5,200,https://nrlc.ai/en-us/services/international-seo/montreal/,No,,"Local SEO Services in Montreal | NRLC.ai","Local SEO for Montreal businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/international-seo/montreal/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/perplexity-optimization/belfast/,0,4,0,84.75,200,https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,No,,"Local SEO Services in Belfast | NRLC.ai","Local SEO for Belfast businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-gb/services/link-building-ai/southport/,0,4,0,86.75,200,https://nrlc.ai/en-gb/services/local-seo-ai/southport/,No,,"Local SEO Services in Southport | NRLC.ai","Local SEO for Southport businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/southport/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/indianapolis/,0,4,0,89,200,https://nrlc.ai/en-us/services/relevance-optimization-ai/indianapolis/,No,,"Local SEO Services in Indianapolis | NRLC.ai","Local SEO for Indianapolis businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/relevance-optimization-ai/indianapolis/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/site-audits/cardiff/,0,4,0,89.25,200,https://nrlc.ai/en-gb/services/local-seo-ai/cardiff/,No,,"Local SEO Services in Cardiff | NRLC.ai","Local SEO for Cardiff businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/cardiff/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/entity-optimization-ai/huddersfield/,0,4,0,89.5,200,https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,No,,"Local SEO Services in Huddersfield | NRLC.ai","Local SEO for Huddersfield businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/technical-audit-ai/oldham/,0,4,0,90.75,200,https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,,"Local SEO Services in Oldham | NRLC.ai","Local SEO for Oldham businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/oldham/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/international-seo/hull/,0,4,0,94,200,https://nrlc.ai/en-gb/services/local-seo-ai/hull/,No,,"Local SEO Services in Hull | NRLC.ai","Local SEO for Hull businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/hull/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/ko-kr/services/featured-snippets-ai/abbotsford/,0,4,0,94.5,200,https://nrlc.ai/en-us/services/featured-snippets-ai/abbotsford/,No,,"Local SEO Services in Abbotsford | NRLC.ai","Local SEO for Abbotsford businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/featured-snippets-ai/abbotsford/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/catalog/,0,3,0,1.67,200,https://nrlc.ai/en-us/catalog/,No,,"Catalog — Services & Software | NRLC.ai","Complete catalog of NRLC.ai services and software. Professional AI SEO services, structured data implementation, and open source tools for developers.",https://nrlc.ai/catalog/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList",100,
https://nrlc.ai/en-us/services/international-seo/kingston/,0,3,0,2.67,200,https://nrlc.ai/en-us/services/international-seo/kingston/,No,,"Local SEO Services in Kingston | NRLC.ai","Local SEO for Kingston businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/international-seo/kingston/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/fr-fr/services/llm-content-strategy/london/,0,3,0,3,200,https://nrlc.ai/en-gb/services/local-seo-ai/london/,No,,"Local SEO Services in London | NRLC.ai","Local SEO for London businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-gb/services/local-seo-ai/london/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/es-es/services/metadata-optimization-ai/wako/,0,3,0,4.33,200,https://nrlc.ai/en-us/services/metadata-optimization-ai/wako/,No,,"Local SEO Services in Wako | NRLC.ai","Local SEO for Wako businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/metadata-optimization-ai/wako/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,0,3,0,5,200,https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,No,,"Local SEO Services in Chicago | NRLC.ai","Local SEO for Chicago businesses. Technical audits, Google Business Profile optimization, and measurable leads. Call or email to start.",https://nrlc.ai/en-us/services/ai-search-optimization/chicago/,No,Yes,Yes,Yes,Yes,No,Yes,"Organization, WebSite, BreadcrumbList, Service, LocalBusiness, FAQPage",100,
