URL,"Issue Type","Root Cause",Action,Priority
https://nrlc.ai/en-us/services/contextual-seo-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/technical-audit-ai/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/de-de/careers/kasukabe/llm-strategist/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-gb/services/ai-citation-optimization/toda/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/personalization-ai/leeds/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/verification-optimization-ai/sagamihara/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/transparency-optimization-ai/tucson/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/okegawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/topic-modeling-ai/fort-worth/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/cardiff/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/json-ld-strategy/las-vegas/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/charlotte/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/nishinomiya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/voice-search-optimization/london/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/structured-data-ai/sherbrooke/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/services/site-audits/jeju/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/international-seo/san-diego/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/hiroshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/schema-markup-ai/tucson/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/fr-fr/careers/portland/technical-writer/,non_canonical_locale,"Non-canonical locale (fr-fr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/recommendation-ai/kitchener/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/columbus/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-content-strategy/long-beach/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/san-antonio/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/perplexity-optimization/wolverhampton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/jinju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/site-audits/kobe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/intent-optimization-ai/nashville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/b2b-seo-ai/hamamatsu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/nara/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/abbotsford/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/personalization-ai/montreal/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/atlanta/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/insights/geo16-implications/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/new-orleans/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/memphis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/es-es/services/trust-optimization-ai/oakland/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/copilot-optimization/new-york/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-search-optimization/swansea/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/b2b-seo-ai/kyoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/schema-markup-ai/charlotte/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/maebashi/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/albuquerque/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/kansas-city/schema-engineer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/northampton/seo-specialist/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/careers/saitama/seo-specialist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/link-building-ai/kasukabe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/competitor-analysis-ai/burnley/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/voice-search-optimization/namyangju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/content-optimization-ai/norwich/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-gb/services/explainability-optimization-ai/kawaguchi/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/es-es/services/transparency-optimization-ai/kasukabe/,non_canonical_locale,"Non-canonical locale (es-es) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ranking-optimization-ai/sacramento/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/denver/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-search-optimization/oklahoma-city/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-search-optimization/cambridge/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/llm-seeding/middlesbrough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/b2b-seo-ai/leeds/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/authority-optimization-ai/windsor/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/relevance-optimization-ai/warabi/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/trust-optimization-ai/fort-worth/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/careers/abbotsford/schema-engineer/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/careers/peterborough/llm-strategist/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/careers/changwon/seo-specialist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/cheongju/llm-strategist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/fukushima/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/careers/indianapolis/schema-engineer/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/claude-optimization/mesa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/kyoto/seo-specialist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/verification-optimization-ai/boston/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversion-optimization-ai/dallas/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/b2b-seo-ai/phoenix/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/recommendation-ai/brighton/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/agentic-seo/winnipeg/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/structured-data-ai/detroit/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/sitemaps/sitemap-index.xml.gz,sitemaps,"Sitemap files should not be indexed",noindex_or_robots_disallow,low
https://nrlc.ai/services/retrieval-optimization-ai/leicester/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/b2b-seo-ai/osaka/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/llm-optimization/wako/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/careers/middlesbrough/technical-writer/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/careers/long-beach/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/fukuoka/schema-engineer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/trust-optimization-ai/san-jose/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/kasukabe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/ansan/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-optimization/nashville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/ulsan/schema-engineer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/voice-search-optimization/fukuoka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/cardiff/technical-writer/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/careers/victoria/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/albuquerque/llm-strategist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/personalization-ai/sakado/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/careers/sakado/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/tampa/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/careers/west-bromwich/schema-engineer/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/careers/iruma/seo-specialist/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/careers/dallas/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/careers/edinburgh/llm-strategist/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/careers/sejong/schema-engineer/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/site-audits/southampton/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/local-seo-ai/shizuoka/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/international-seo/seoul/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/liverpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/json-ld-strategy/utsunomiya/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/voice-search-optimization/northampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/authority-optimization-ai/newcastle/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/llm-optimization/omaha/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ranking-optimization-ai/anyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversational-seo-ai/birmingham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/entity-recognition-ai/gwangju/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/knowledge-graph-ai/birmingham/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/knowledge-graph-ai/whitehorse/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/entity-optimization-ai/ageo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/structured-data-ai/oakland/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/llm-optimization/niigata/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-optimization/souka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/knowledge-graph-ai/kawaguchi/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/services/metadata-optimization-ai/changwon/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/accuracy-optimization-ai/hiroshima/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/technical-seo/whitehorse/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/recommendation-ai/toyonaka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-audit-ai/anyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/completeness-optimization-ai/kawasaki/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/freshness-optimization-ai/miami/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/relevance-optimization-ai/sendai/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/claude-optimization/takamatsu/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/bard-optimization/honjo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/intent-optimization-ai/akita/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-gb/services/ai-search-optimization/daejeon/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/trust-optimization-ai/akita/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/structured-data-ai/omaha/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/voice-search-optimization/louisville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-optimization/osaka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/accuracy-optimization-ai/victoria/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/copilot-optimization/tulsa/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/de-de/services/site-audits/ottawa/,non_canonical_locale,"Non-canonical locale (de-de) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/metadata-optimization-ai/guelph/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/fort-worth/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/knowledge-graph-ai/hamilton/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/semantic-seo-ai/kasukabe/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/site-audits/leeds/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/b2b-seo-ai/detroit/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/personalization-ai/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-seo/fujimi/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/site-audits/kumamoto/,non_canonical_locale,"Non-canonical locale (en-gb) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/kumamoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/metadata-optimization-ai/sudbury/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/local-seo-ai/colorado-springs/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/competitor-analysis-ai/charlotte/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/technical-seo/halifax/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/voice-search-optimization/blackpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/knowledge-graph-ai/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/perplexity-optimization/jacksonville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/multimodal-seo-ai/blackpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/copilot-optimization/northampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/ko-kr/services/training/bucheon/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/llm-optimization/goyang/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/hasuda/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/bristol/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/claude-optimization/manchester/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/generative-seo/sagamihara/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/mobile-seo-ai/sendai/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/retrieval-optimization-ai/fresno/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-seeding/sherbrooke/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-gb/services/json-ld-strategy/leeds/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/completeness-optimization-ai/bucheon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/link-building-ai/sagamihara/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/technical-audit-ai/manchester/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/schema-markup-ai/incheon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/ko-kr/services/featured-snippets-ai/jeonju/,non_canonical_locale,"Non-canonical locale (ko-kr) for LOCAL page - should be en-us",redirect_301_canonical,high
https://nrlc.ai/en-us/services/knowledge-graph-ai/bristol/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/semantic-seo-ai/washington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/conversational-seo-ai/changwon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/recommendation-ai/cheonan/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/detroit/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/stockport/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/perplexity-optimization/fukuoka/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/schema-markup-ai/kazo/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/voice-search-optimization/gwangju/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/contextual-seo-ai/hull/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/technical-seo/new-orleans/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/careers/ageo/technical-writer/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-citation-optimization/wolverhampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/services/featured-snippets-ai/iqaluit/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/ai-search-optimization/indianapolis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/retrieval-optimization-ai/osaka/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/freshness-optimization-ai/tulsa/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/metadata-optimization-ai/matsuyama/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/ai-search-optimization/kitamoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/transparency-optimization-ai/daejeon/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/recommendation-ai/kumamoto/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/authority-optimization-ai/memphis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/international-seo/chicago/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/entity-recognition-ai/jacksonville/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/entity-optimization-ai/iqaluit/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/ai-overviews-optimization/miami/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/llm-optimization/wolverhampton/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/personalization-ai/oakland/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-search-optimization/omaha/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/json-ld-strategy/oldham/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ecommerce-ai-seo/toronto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/blackpool/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/ai-overviews-optimization/washington/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/contextual-seo-ai/memphis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/llm-optimization/niiza/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/recommendation-ai/maebashi/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/link-building-ai/hiroshima/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/services/claude-optimization/kitakyushu/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/accuracy-optimization-ai/coventry/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/training/kazo/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/copilot-optimization/peterborough/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/accuracy-optimization-ai/san-diego/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ecommerce-ai-seo/kyoto/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-overviews-optimization/manchester/,non_canonical_locale,"Non-canonical locale (en-us) for LOCAL page - should be en-gb",redirect_301_canonical,high
https://nrlc.ai/en-us/services/verification-optimization-ai/sakado/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/copilot-optimization/hwasong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/international-seo/san-antonio/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/freshness-optimization-ai/asahikawa/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/technical-audit-ai/minneapolis/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/careers/suwon/seo-specialist/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/services/completeness-optimization-ai/halifax/,missing_locale,"URL missing locale prefix - should redirect to /en-us/ version",redirect_301_locale,high
https://nrlc.ai/en-us/services/generative-seo/barrie/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/ai-search-optimization/busan/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/perplexity-optimization/sejong/,other,"Unknown - needs manual investigation",investigate,low
https://nrlc.ai/en-us/services/completeness-optimization-ai/kyoto/,other,"Unknown - needs manual investigation",investigate,low
