URL,"HTTP Status","Load Time","Canonical Found","Canonical Matches","Title Found","Title Length","Title Valid","Description Found","Description Length","Description Valid","H1 Found","H1 Count","Schema Found","Schema Count","Schema Types",Viewport,Lang,Charset,Footer,Passed,Issues,Warnings
https://nrlc.ai/en-us/services/trust-optimization-ai/blackpool/,200,1.953105,Yes,No,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (73 chars, max 60)",
https://nrlc.ai/fr-fr/services/site-audits/glasgow/,200,2.269064,Yes,No,Yes,61,No,Yes,141,Yes,Yes,2,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (61 chars, max 60); Multiple H1s (2)",
https://nrlc.ai/en-us/services/ecommerce-ai-seo/ottawa/,200,0.570408,Yes,Yes,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (65 chars, max 60)",
https://nrlc.ai/es-es/services/conversion-optimization-ai/oklahoma-city/,200,1.20315,Yes,No,Yes,82,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (82 chars, max 60)",
https://nrlc.ai/es-es/services/perplexity-optimization/sacramento/,200,3.271789,Yes,No,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (76 chars, max 60)",
https://nrlc.ai/ko-kr/services/ecommerce-ai-seo/belfast/,200,1.072697,Yes,No,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (66 chars, max 60)",
https://nrlc.ai/en-us/services/topic-modeling-ai/sherbrooke/,200,4.092509,Yes,Yes,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (70 chars, max 60)",
https://nrlc.ai/en-us/services/retrieval-optimization-ai/jacksonville/,200,0.800023,Yes,Yes,Yes,80,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (80 chars, max 60)",
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/windsor/,200,0.983975,Yes,No,Yes,80,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (80 chars, max 60)",
https://nrlc.ai/en-us/services/contextual-seo-ai/jacksonville/,200,2.491707,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/fr-fr/services/site-audits/cambridge/,200,2.080464,Yes,No,Yes,63,No,Yes,141,Yes,Yes,2,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (63 chars, max 60); Multiple H1s (2)",
https://nrlc.ai/es-es/services/ai-overviews-optimization/huddersfield/,200,1.427882,Yes,No,Yes,80,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (80 chars, max 60)",
https://nrlc.ai/services/voice-search-optimization/abbotsford/,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAIL,"HTTP 0",
https://nrlc.ai/fr-fr/services/contextual-seo-ai/derby/,200,2.320707,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/accuracy-optimization-ai/windsor/,200,1.613462,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/es-es/services/perplexity-optimization/huddersfield/,200,4.452761,Yes,No,Yes,78,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (78 chars, max 60)",
https://nrlc.ai/ko-kr/services/claude-optimization/belfast/,200,0.912076,Yes,No,Yes,69,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (69 chars, max 60)",
https://nrlc.ai/fr-fr/services/technical-audit-ai/houston/,200,1.9615,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/ko-kr/services/conversion-optimization-ai/norwich/,200,0.903978,Yes,No,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (76 chars, max 60)",
https://nrlc.ai/services/chatgpt-optimization/honjo/,200,1.905334,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/fr-fr/services/llm-content-strategy/london/,200,3.808735,Yes,No,Yes,69,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (69 chars, max 60)",
https://nrlc.ai/en-us/ai-visibility/auto-repair/,200,0.861276,Yes,Yes,Yes,61,No,Yes,182,No,Yes,1,Yes,5,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Title: Too long (61 chars, max 60); Description: Too long (182 chars, max 160)",
https://nrlc.ai/en-gb/insights/google-llms-txt-ai-seo/,200,0.787818,Yes,Yes,Yes,62,No,Yes,174,No,Yes,1,Yes,5,"Organization, WebSite, BreadcrumbList, Article, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (62 chars, max 60); Description: Too long (174 chars, max 160)",
https://nrlc.ai/en-us/services/link-building-ai/kazo/,200,3.093919,Yes,Yes,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/services/intent-optimization-ai/milwaukee/,200,2.061231,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/es-es/services/training/minneapolis/,200,0.819529,Yes,No,Yes,62,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-gb/services/competitor-analysis-ai/new-york/,200,0.835804,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-gb/services/ai-citation-optimization/dallas/,200,0.897132,Yes,No,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-us/services/international-seo/kobe/,200,0.629128,Yes,Yes,Yes,64,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (64 chars, max 60)",
https://nrlc.ai/en-us/services/analytics/fresno/,200,8.449036,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-us/services/b2b-seo-ai/ageo/,200,0.623473,Yes,Yes,Yes,57,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/services/chatgpt-optimization/kuki/,200,2.600419,Yes,No,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (67 chars, max 60)",
https://nrlc.ai/ko-kr/services/link-building-ai/wolverhampton/,200,1.506377,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-us/services/multimodal-seo-ai/omaha/,200,0.956741,Yes,Yes,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/b2b-seo-ai/columbus/,200,3.071855,Yes,Yes,Yes,61,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (61 chars, max 60)",
https://nrlc.ai/ai-visibility/contractor/,200,1.327309,Yes,No,Yes,48,Yes,Yes,161,No,Yes,1,Yes,5,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Description: Too long (161 chars, max 160)",
https://nrlc.ai/en-us/services/agentic-seo/indianapolis/,200,4.230887,Yes,Yes,Yes,66,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (66 chars, max 60)",
https://nrlc.ai/en-us/services/conversion-optimization-ai/montreal/,200,1.220338,Yes,Yes,Yes,77,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (77 chars, max 60)",
https://nrlc.ai/en-us/insights/llm-ontology-generation/,200,0.546355,Yes,Yes,Yes,54,Yes,Yes,167,No,Yes,1,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Description: Too long (167 chars, max 160)",
https://nrlc.ai/en-gb/services/multimodal-seo-ai/portland/,200,4.122114,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/en-us/services/b2b-seo-ai/omaha/,200,1.621276,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-us/services/training/raleigh/,200,3.031703,Yes,Yes,Yes,58,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/en-gb/services/site-audits/stockport/,200,1.758646,Yes,Yes,Yes,63,No,Yes,141,Yes,Yes,2,Yes,3,"Organization, WebSite, BreadcrumbList",Yes,en,Yes,Yes,FAIL,"Title: Too long (63 chars, max 60); Multiple H1s (2)",
https://nrlc.ai/en-us/services/verification-optimization-ai/oklahoma-city/,200,0.848189,Yes,Yes,Yes,84,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (84 chars, max 60)",
https://nrlc.ai/en-us/services/technical-seo/portland/,200,1.455729,Yes,Yes,Yes,64,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (64 chars, max 60)",
https://nrlc.ai/en-us/services/local-seo-ai/guelph/,200,0.561762,Yes,Yes,Yes,61,No,Yes,141,Yes,Yes,1,Yes,6,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Title: Too long (61 chars, max 60)",
https://nrlc.ai/es-es/services/technical-seo/baltimore/,200,1.156321,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-us/services/b2b-seo-ai/boston/,200,2.277492,Yes,Yes,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
https://nrlc.ai/fr-fr/services/llm-content-strategy/milwaukee/,200,8.001266,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/en-gb/services/conversion-optimization-ai/belfast/,200,0.619655,Yes,Yes,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (76 chars, max 60)",
https://nrlc.ai/services/authority-optimization-ai/jacksonville/,200,2.320461,Yes,No,Yes,80,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (80 chars, max 60)",
https://nrlc.ai/de-de/services/mobile-seo-ai/indianapolis/,200,6.386228,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/en-us/services/international-seo/derby/,200,2.342388,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/en-gb/services/contextual-seo-ai/manchester/,200,3.123658,Yes,Yes,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (70 chars, max 60)",
https://nrlc.ai/en-us/services/conversion-optimization-ai/belfast/,200,1.197184,Yes,No,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (76 chars, max 60)",
https://nrlc.ai/en-us/ai-visibility/financial-advisor/,200,0.531363,Yes,Yes,Yes,46,Yes,Yes,174,No,Yes,1,Yes,5,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Description: Too long (174 chars, max 160)",
https://nrlc.ai/en-us/services/ai-search-optimization/los-angeles/,200,0.720631,Yes,Yes,Yes,76,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (76 chars, max 60)",
https://nrlc.ai/en-us/services/conversational-seo-ai/charlotte/,200,6.375978,Yes,Yes,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (73 chars, max 60)",
https://nrlc.ai/ko-kr/services/training/colorado-springs/,200,12.532868,Yes,No,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (67 chars, max 60)",
https://nrlc.ai/de-de/services/analytics/southend-on-sea/,200,4.136595,Yes,No,Yes,67,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (67 chars, max 60)",
https://nrlc.ai/en-us/services/ai-search-optimization/nashville/,200,0.646181,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/fr-fr/services/technical-seo/glasgow/,200,2.096911,Yes,No,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (63 chars, max 60)",
https://nrlc.ai/en-us/services/agentic-seo/atlanta/,200,1.180689,Yes,Yes,Yes,61,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (61 chars, max 60)",
https://nrlc.ai/fr-fr/services/international-seo/montreal/,200,0.887066,Yes,No,Yes,68,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (68 chars, max 60)",
https://nrlc.ai/ko-kr/services/technical-seo/ottawa/,200,2.092536,Yes,No,Yes,62,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (62 chars, max 60)",
https://nrlc.ai/en-gb/services/local-seo-ai/nottingham/,200,0.820015,Yes,Yes,Yes,65,No,Yes,141,Yes,Yes,1,Yes,6,"Organization, WebSite, BreadcrumbList, WebPage, Service",Yes,en,Yes,Yes,FAIL,"Title: Too long (65 chars, max 60)",
https://nrlc.ai/fr-fr/services/ecommerce-ai-seo/ottawa/,200,0.892476,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/es-es/services/analytics/bristol/,200,0.796759,Yes,No,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/de-de/services/llm-optimization/san-antonio/,200,2.301601,Yes,No,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (70 chars, max 60)",
https://nrlc.ai/en-gb/services/knowledge-graph-ai/northampton/,200,0.607666,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/ko-kr/services/entity-optimization-ai/indianapolis/,200,2.765767,Yes,No,Yes,77,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (77 chars, max 60)",
https://nrlc.ai/en-us/services/intent-optimization-ai/belfast/,200,2.047465,Yes,No,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (72 chars, max 60)",
https://nrlc.ai/es-es/services/accuracy-optimization-ai/indianapolis/,200,1.28981,Yes,No,Yes,79,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (79 chars, max 60)",
https://nrlc.ai/en-us/services/competitor-analysis-ai/guelph/,200,4.249066,Yes,Yes,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (71 chars, max 60)",
https://nrlc.ai/en-gb/services/competitor-analysis-ai/leicester/,200,0.617091,Yes,Yes,Yes,74,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (74 chars, max 60)",
https://nrlc.ai/services/technical-seo/phoenix/,200,0.866964,Yes,No,Yes,63,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (63 chars, max 60)",
https://nrlc.ai/fr-fr/services/llm-content-strategy/oldham/,200,0.791667,Yes,No,Yes,69,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (69 chars, max 60)",
https://nrlc.ai/en-gb/services/metadata-optimization-ai/huddersfield/,200,0.608078,Yes,Yes,Yes,79,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (79 chars, max 60)",
https://nrlc.ai/en-gb/services/chatgpt-optimization/southport/,200,0.604381,Yes,Yes,Yes,72,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (72 chars, max 60)",
https://nrlc.ai/services/ranking-optimization-ai/newcastle/,200,1.141634,Yes,No,Yes,75,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (75 chars, max 60)",
https://nrlc.ai/fr-fr/services/technical-seo/kingston/,200,9.318964,Yes,No,Yes,64,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (64 chars, max 60)",
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/middlesbrough/,200,0.887164,Yes,No,Yes,81,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (81 chars, max 60)",
https://nrlc.ai/en-us/services/conversational-seo-ai/windsor/,200,0.925849,Yes,Yes,Yes,71,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Title: Too long (71 chars, max 60)",
https://nrlc.ai/ko-kr/services/explainability-optimization-ai/southend-on-sea/,200,3.103531,Yes,No,Yes,88,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (88 chars, max 60)",
https://nrlc.ai/de-de/services/copilot-optimization/burnley/,200,7.796321,Yes,No,Yes,70,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (70 chars, max 60)",
https://nrlc.ai/ko-kr/services/featured-snippets-ai/abbotsford/,200,2.640085,Yes,No,Yes,73,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (73 chars, max 60)",
https://nrlc.ai/en-gb/services/analytics/oklahoma-city/,200,4.301319,Yes,No,Yes,65,No,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,FAIL,"Canonical does not match URL; Title: Too long (65 chars, max 60)",
https://nrlc.ai/de-de/catalog/,200,1.605641,Yes,No,Yes,39,Yes,Yes,150,Yes,Yes,1,Yes,4,"Organization, WebSite, BreadcrumbList",Yes,de,Yes,Yes,FAIL,"Canonical does not match URL",
https://nrlc.ai/en-us/services/analytics/detroit/,200,0.616095,Yes,Yes,Yes,59,Yes,Yes,141,Yes,Yes,1,Yes,8,"Organization, WebSite, BreadcrumbList, WebPage, Service, LocalBusiness, FAQPage",Yes,en,Yes,Yes,PASS,,
