URL,Locale,"Expected Locale","Is Canonical","Redirect Works","Canonical In Sitemap","Non-Canonical In Sitemap",Issues,Status
https://nrlc.ai/en-us/services/ranking-optimization-ai/dallas/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/personalization-ai/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/calgary/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/blackpool/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/international-seo/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/mobile-seo-ai/oldham/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/technical-seo/birmingham/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/ai-citation-optimization/abbotsford/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/mobile-seo-ai/oldham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/international-seo/oldham/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/derby/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/trust-optimization-ai/huddersfield/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/southport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/authority-optimization-ai/sudbury/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/contextual-seo-ai/goyang/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-overviews-optimization/austin/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/houston/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/nashville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/raleigh/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/generative-seo/montreal/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/san-jose/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/san-francisco/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/llm-content-strategy/stockport/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/training/raleigh/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/b2b-seo-ai/indianapolis/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/seongnam/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/agentic-seo/milwaukee/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/b2b-seo-ai/detroit/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/edinburgh/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/agentic-seo/dallas/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/conversion-optimization-ai/baltimore/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/generative-seo/coventry/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/es-es/services/link-building-ai/northampton/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/multimodal-seo-ai/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/plymouth/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/stockport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/analytics/singapore/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/multimodal-seo-ai/oldham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/retrieval-optimization-ai/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/content-optimization-ai/stockport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/generative-seo/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/calgary/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/local-seo-ai/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/multimodal-seo-ai/singapore/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/explainability-optimization-ai/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/hamilton/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/perplexity-optimization/belfast/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ecommerce-ai-seo/nottingham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/kingston/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/link-building-ai/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/b2b-seo-ai/chicago/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/indianapolis/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/stoke-on-trent/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/b2b-seo-ai/kingston/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/international-seo/oshawa/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/multimodal-seo-ai/guelph/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/generative-seo/guelph/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/international-seo/goyang/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/generative-seo/kansas-city/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/kazo/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/content-optimization-ai/ageo/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/personalization-ai/whitehorse/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/trust-optimization-ai/dallas/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/ottawa/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/conversion-optimization-ai/omaha/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/agentic-seo/indianapolis/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/competitor-analysis-ai/chicago/,none,en-us,No,N/A,Yes,No,,PASS
http://nrlc.ai/en-us/services/semantic-seo-ai/jacksonville/,en-us,en-us,Yes,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/featured-snippets-ai/leeds/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/el-paso/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/competitor-analysis-ai/chicago/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/agentic-seo/sudbury/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/perplexity-optimization/columbus/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/perplexity-optimization/oldham/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/technical-seo/minneapolis/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/de-de/services/training/southport/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/training/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/copilot-optimization/stockport/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-seo/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/intent-optimization-ai/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/edmonton/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/conversion-optimization-ai/oklahoma-city/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/llm-content-strategy/newcastle/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/local-seo-ai/huddersfield/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-optimization/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/site-audits/huddersfield/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/trust-optimization-ai/oldham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/trust-optimization-ai/northampton/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/new-orleans/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/ai-citation-optimization/southend-on-sea/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-gb/services/conversational-seo-ai/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/conversational-seo-ai/hamilton/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/international-seo/halifax/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/retrieval-optimization-ai/oshawa/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/content-optimization-ai/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
http://nrlc.ai/en-gb/services/contextual-seo-ai/stoke-on-trent/,en-gb,en-gb,Yes,N/A,Yes,No,,PASS
https://nrlc.ai/es-es/services/retrieval-optimization-ai/burnley/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/bard-optimization/stoke-on-trent/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/site-audits/cardiff/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/generative-seo/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/relevance-optimization-ai/huddersfield/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/copilot-optimization/huddersfield/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/trust-optimization-ai/southport/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/sheffield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/technical-audit-ai/belfast/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/intent-optimization-ai/nottingham/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/authority-optimization-ai/southend-on-sea/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/llm-seeding/nashville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/de-de/services/b2b-seo-ai/sayama/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/link-building-ai/kazo/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/entity-optimization-ai/london/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/accuracy-optimization-ai/hull/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/hasuda/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/barrie/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/fresno/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/generative-seo/montreal/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/albuquerque/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/conversion-optimization-ai/portland/,es-es,en-us,No,Yes,Yes,No,,PASS
http://nrlc.ai/en-us/services/conversational-seo-ai/colorado-springs/,en-us,en-us,Yes,N/A,Yes,No,,PASS
https://nrlc.ai/en-gb/services/semantic-seo-ai/phoenix/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/chatgpt-optimization/manchester/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/conversion-optimization-ai/oklahoma-city/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/ecommerce-ai-seo/montreal/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/generative-seo/san-antonio/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/portland/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/personalization-ai/detroit/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/content-optimization-ai/phoenix/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/raleigh/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/local-seo-ai/southend-on-sea/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/ai-search-optimization/dallas/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/content-optimization-ai/montreal/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/semantic-seo-ai/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/competitor-analysis-ai/blackpool/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/semantic-seo-ai/detroit/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/llm-optimization/san-diego/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/detroit/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/llm-seeding/nottingham/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/training/houston/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/b2b-seo-ai/stoke-on-trent/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/conversion-optimization-ai/los-angeles/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/mobile-seo-ai/southend-on-sea/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/voice-search-optimization/stockport/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/intent-optimization-ai/charlotte/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
http://nrlc.ai/services/ranking-optimization-ai/nashville/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversational-seo-ai/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/northampton/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/bard-optimization/ottawa/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/claude-optimization/cardiff/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/ecommerce-ai-seo/raleigh/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/site-audits/nottingham/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/analytics/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/content-optimization-ai/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/perplexity-optimization/burnley/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/multimodal-seo-ai/middlesbrough/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/ko-kr/services/knowledge-graph-ai/huddersfield/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/recommendation-ai/huddersfield/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/technical-seo/guelph/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/site-audits/huddersfield/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/technical-seo/singapore/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/freshness-optimization-ai/edinburgh/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/explainability-optimization-ai/oldham/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/newcastle/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/entity-optimization-ai/stoke-on-trent/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/semantic-seo-ai/oldham/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/relevance-optimization-ai/colorado-springs/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/claude-optimization/edmonton/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/metadata-optimization-ai/wako/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/knowledge-graph/london/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/competitor-analysis-ai/goyang/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/perplexity-optimization/milwaukee/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-seo/nara/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ranking-optimization-ai/san-diego/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/link-building-ai/nottingham/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/training/los-angeles/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/saguenay/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/conversion-optimization-ai/calgary/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/ai-overviews-optimization/oklahoma-city/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/conversion-optimization-ai/montreal/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/voice-search-optimization/san-antonio/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/training/albuquerque/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/ai-search-optimization/hull/,en-us,en-gb,No,Yes,Yes,No,,PASS
http://nrlc.ai/services/conversion-optimization-ai/belfast/,none,en-gb,No,N/A,Yes,No,,PASS
http://nrlc.ai/services/semantic-seo-ai/columbus/,none,en-us,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/stockport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/accuracy-optimization-ai/kansas-city/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/b2b-seo-ai/omaha/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/semantic-seo-ai/southport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/training/montreal/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/local-seo-ai/oshawa/,de-de,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/local-seo-ai/raleigh/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/llm-content-strategy/newcastle/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/stoke-on-trent/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/mobile-seo-ai/atlanta/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/technical-audit-ai/chicago/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-gb/services/site-audits/ottawa/,en-gb,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/semantic-seo-ai/dallas/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/b2b-seo-ai/stockport/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/ai-search-optimization/stoke-on-trent/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-gb/services/multimodal-seo-ai/belfast/,en-gb,en-gb,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/freshness-optimization-ai/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/trust-optimization-ai/blackpool/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/site-audits/glasgow/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/technical-seo/huddersfield/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/site-audits/hull/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/local-seo-ai/stoke-on-trent/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/es-es/services/perplexity-optimization/sacramento/,es-es,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/claude-optimization/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/copilot-optimization/southend-on-sea/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/ko-kr/services/ecommerce-ai-seo/belfast/,ko-kr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/topic-modeling-ai/sherbrooke/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/relevance-optimization-ai/stockport/,en-us,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/es-es/services/topic-modeling-ai/southport/,es-es,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/en-us/services/copilot-optimization/abbotsford/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/en-us/services/multimodal-seo-ai/philadelphia/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/services/featured-snippets-ai/stockport/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/training/austin/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/windsor/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/generative-seo/oshawa/,none,en-us,No,N/A,Yes,No,,PASS
http://nrlc.ai/de-de/services/technical-audit-ai/nottingham/,de-de,en-gb,No,Yes,Yes,No,"Redirect does not go to canonical",FAIL
https://nrlc.ai/ko-kr/services/analytics/jacksonville/,ko-kr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/site-audits/cambridge/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/generative-seo/oldham/,fr-fr,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/de-de/services/local-seo-ai/stockport/,de-de,en-gb,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/mobile-seo-ai/calgary/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/fr-fr/services/ai-search-optimization/singapore/,fr-fr,en-us,No,Yes,Yes,No,,PASS
https://nrlc.ai/services/relevance-optimization-ai/huddersfield/,none,en-gb,No,N/A,Yes,No,,PASS
https://nrlc.ai/en-us/services/explainability-optimization-ai/jacksonville/,en-us,en-us,Yes,N/A,Yes,Yes,,PASS
https://nrlc.ai/es-es/services/ai-overviews-optimization/huddersfield/,es-es,en-gb,No,Yes,Yes,No,,PASS
