URL,"Last Crawled","Current Locale","Canonical Locale","City Slug","Page Type","Is UK City","Canonical URL",Action,Status
https://nrlc.ai/de-de/services/agentic-seo/yongin/,2025-12-14,de-de,en-us,yongin,service,no,https://nrlc.ai/en-us/services/agentic-seo/yongin/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/llm-seeding/kelowna/,2025-12-14,ko-kr,en-us,kelowna,service,no,https://nrlc.ai/en-us/services/llm-seeding/kelowna/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/semantic-seo-ai/bucheon/,2025-12-14,ko-kr,en-us,bucheon,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/bucheon/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/b2b-seo-ai/tulsa/,2025-12-14,es-es,en-us,tulsa,service,no,https://nrlc.ai/en-us/services/b2b-seo-ai/tulsa/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/structured-data-ai/nishinomiya/,2025-12-14,en-gb,en-us,nishinomiya,service,no,https://nrlc.ai/en-us/services/structured-data-ai/nishinomiya/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/ranking-optimization-ai/saskatoon/,2025-12-14,en-gb,en-us,saskatoon,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/saskatoon/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/claude-optimization/quebec-city/,2025-12-14,es-es,en-us,quebec-city,service,no,https://nrlc.ai/en-us/services/claude-optimization/quebec-city/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/llm-optimization/kasukabe/,2025-12-14,fr-fr,en-us,kasukabe,service,no,https://nrlc.ai/en-us/services/llm-optimization/kasukabe/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/multimodal-seo-ai/hamilton/,2025-12-14,de-de,en-us,hamilton,service,no,https://nrlc.ai/en-us/services/multimodal-seo-ai/hamilton/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/trust-optimization-ai/washington/,2025-12-14,de-de,en-us,washington,service,no,https://nrlc.ai/en-us/services/trust-optimization-ai/washington/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/ai-citation-optimization/san-diego/,2025-12-14,fr-fr,en-us,san-diego,service,no,https://nrlc.ai/en-us/services/ai-citation-optimization/san-diego/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/contextual-seo-ai/seoul/,2025-12-14,es-es,en-us,seoul,service,no,https://nrlc.ai/en-us/services/contextual-seo-ai/seoul/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/site-audits/oakland/,2025-12-14,en-gb,en-us,oakland,service,no,https://nrlc.ai/en-us/services/site-audits/oakland/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/conversational-seo-ai/chicago/,2025-12-14,de-de,en-us,chicago,service,no,https://nrlc.ai/en-us/services/conversational-seo-ai/chicago/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/perplexity-optimization/quebec-city/,2025-12-14,en-gb,en-us,quebec-city,service,no,https://nrlc.ai/en-us/services/perplexity-optimization/quebec-city/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/entity-optimization-ai/hull/,2025-12-14,en-gb,en-gb,hull,service,yes,https://nrlc.ai/en-gb/services/entity-optimization-ai/hull/,keep_indexed,canonical
https://nrlc.ai/ko-kr/services/generative-seo/kawagoe/,2025-12-14,ko-kr,en-us,kawagoe,service,no,https://nrlc.ai/en-us/services/generative-seo/kawagoe/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/intent-optimization-ai/regina/,2025-12-14,en-gb,en-us,regina,service,no,https://nrlc.ai/en-us/services/intent-optimization-ai/regina/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/multimodal-seo-ai/plymouth/,2025-12-14,ko-kr,en-gb,plymouth,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/plymouth/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/featured-snippets-ai/montreal/,2025-12-14,fr-fr,en-us,montreal,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/montreal/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/wolverhampton/,2025-12-14,ko-kr,en-gb,wolverhampton,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/wolverhampton/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/relevance-optimization-ai/norwich/,2025-12-14,es-es,en-gb,norwich,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/norwich/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/llm-content-strategy/stockport/,2025-12-14,de-de,en-gb,stockport,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/stockport/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/portland/,2025-12-14,fr-fr,en-us,portland,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/portland/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/accuracy-optimization-ai/mito/,2025-12-14,de-de,en-us,mito,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/mito/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/fresno/,2025-12-14,ko-kr,en-us,fresno,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/fresno/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/featured-snippets-ai/maebashi/,2025-12-14,de-de,en-us,maebashi,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/maebashi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/b2b-seo-ai/swansea/,2025-12-14,de-de,en-gb,swansea,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/swansea/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/retrieval-optimization-ai/tampa/,2025-12-14,es-es,en-us,tampa,service,no,https://nrlc.ai/en-us/services/retrieval-optimization-ai/tampa/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/bard-optimization/northampton/,2025-12-14,ko-kr,en-gb,northampton,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/northampton/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/completeness-optimization-ai/otsu/,2025-12-14,en-gb,en-us,otsu,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/otsu/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/contextual-seo-ai/winnipeg/,2025-12-14,ko-kr,en-us,winnipeg,service,no,https://nrlc.ai/en-us/services/contextual-seo-ai/winnipeg/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ranking-optimization-ai/kazo/,2025-12-14,de-de,en-us,kazo,service,no,https://nrlc.ai/en-us/services/ranking-optimization-ai/kazo/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/birmingham/,2025-12-14,fr-fr,en-gb,birmingham,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/birmingham/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/recommendation-ai/fresno/,2025-12-14,en-gb,en-us,fresno,service,no,https://nrlc.ai/en-us/services/recommendation-ai/fresno/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/entity-optimization-ai/kuki/,2025-12-14,ko-kr,en-us,kuki,service,no,https://nrlc.ai/en-us/services/entity-optimization-ai/kuki/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/training/kawasaki/,2025-12-14,fr-fr,en-us,kawasaki,service,no,https://nrlc.ai/en-us/services/training/kawasaki/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/competitor-analysis-ai/goyang/,2025-12-14,en-gb,en-us,goyang,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/goyang/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/entity-recognition-ai/indianapolis/,2025-12-14,de-de,en-us,indianapolis,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/indianapolis/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/analytics/ottawa/,2025-12-14,es-es,en-us,ottawa,service,no,https://nrlc.ai/en-us/services/analytics/ottawa/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/generative-seo/nara/,2025-12-14,es-es,en-us,nara,service,no,https://nrlc.ai/en-us/services/generative-seo/nara/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/conversational-seo-ai/belfast/,2025-12-14,de-de,en-gb,belfast,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/accuracy-optimization-ai/kounosu/,2025-12-14,en-gb,en-us,kounosu,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/kounosu/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/content-optimization-ai/otsu/,2025-12-14,de-de,en-us,otsu,service,no,https://nrlc.ai/en-us/services/content-optimization-ai/otsu/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/link-building-ai/vancouver/,2025-12-14,en-gb,en-us,vancouver,service,no,https://nrlc.ai/en-us/services/link-building-ai/vancouver/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ai-citation-optimization/changwon/,2025-12-14,ko-kr,en-us,changwon,service,no,https://nrlc.ai/en-us/services/ai-citation-optimization/changwon/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/voice-search-optimization/glasgow/,2025-12-14,en-gb,en-gb,glasgow,service,yes,https://nrlc.ai/en-gb/services/voice-search-optimization/glasgow/,keep_indexed,canonical
https://nrlc.ai/fr-fr/services/copilot-optimization/kawasaki/,2025-12-14,fr-fr,en-us,kawasaki,service,no,https://nrlc.ai/en-us/services/copilot-optimization/kawasaki/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/competitor-analysis-ai/philadelphia/,2025-12-14,en-gb,en-us,philadelphia,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/philadelphia/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/freshness-optimization-ai/kingston/,2025-12-14,es-es,en-us,kingston,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/kingston/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/link-building-ai/sakado/,2025-12-14,ko-kr,en-us,sakado,service,no,https://nrlc.ai/en-us/services/link-building-ai/sakado/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/llm-content-strategy/ansan/,2025-12-14,en-gb,en-us,ansan,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/ansan/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/bard-optimization/wako/,2025-12-14,en-gb,en-us,wako,service,no,https://nrlc.ai/en-us/services/bard-optimization/wako/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/structured-data-ai/funabashi/,2025-12-14,es-es,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/structured-data-ai/funabashi/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/relevance-optimization-ai/derby/,2025-12-14,es-es,en-gb,derby,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/derby/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/copilot-optimization/singapore/,2025-12-14,en-gb,en-us,singapore,service,no,https://nrlc.ai/en-us/services/copilot-optimization/singapore/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/metadata-optimization-ai/fukuoka/,2025-12-14,en-gb,en-us,fukuoka,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/fukuoka/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/topic-modeling-ai/southampton/,2025-12-14,en-gb,en-gb,southampton,service,yes,https://nrlc.ai/en-gb/services/topic-modeling-ai/southampton/,keep_indexed,canonical
https://nrlc.ai/de-de/services/featured-snippets-ai/montreal/,2025-12-14,de-de,en-us,montreal,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/montreal/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/content-optimization-ai/fujimi/,2025-12-14,de-de,en-us,fujimi,service,no,https://nrlc.ai/en-us/services/content-optimization-ai/fujimi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/knowledge-graph-ai/halifax/,2025-12-14,de-de,en-gb,halifax,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/halifax/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/conversion-optimization-ai/ansan/,2025-12-14,ko-kr,en-us,ansan,service,no,https://nrlc.ai/en-us/services/conversion-optimization-ai/ansan/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/structured-data-ai/leeds/,2025-12-14,ko-kr,en-gb,leeds,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/leeds/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/personalization-ai/hwasong/,2025-12-14,de-de,en-us,hwasong,service,no,https://nrlc.ai/en-us/services/personalization-ai/hwasong/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/voice-search-optimization/oshawa/,2025-12-14,es-es,en-us,oshawa,service,no,https://nrlc.ai/en-us/services/voice-search-optimization/oshawa/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/metadata-optimization-ai/iruma/,2025-12-14,es-es,en-us,iruma,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/iruma/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/claude-optimization/busan/,2025-12-14,en-gb,en-us,busan,service,no,https://nrlc.ai/en-us/services/claude-optimization/busan/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/crawl-clarity/niigata/,2025-12-14,ko-kr,en-us,niigata,service,no,https://nrlc.ai/en-us/services/crawl-clarity/niigata/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/explainability-optimization-ai/matsuyama/,2025-12-14,en-gb,en-us,matsuyama,service,no,https://nrlc.ai/en-us/services/explainability-optimization-ai/matsuyama/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/knowledge-graph-ai/los-angeles/,2025-12-14,es-es,en-us,los-angeles,service,no,https://nrlc.ai/en-us/services/knowledge-graph-ai/los-angeles/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/accuracy-optimization-ai/higashimatsuyama/,2025-12-14,en-gb,en-us,higashimatsuyama,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/higashimatsuyama/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/analytics/manchester/,2025-12-14,es-es,en-gb,manchester,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/manchester/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/edinburgh/,2025-12-14,ko-kr,en-gb,edinburgh,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/edinburgh/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/accuracy-optimization-ai/san-francisco/,2025-12-14,de-de,en-us,san-francisco,service,no,https://nrlc.ai/en-us/services/accuracy-optimization-ai/san-francisco/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/technical-seo/saskatoon/,2025-12-14,de-de,en-us,saskatoon,service,no,https://nrlc.ai/en-us/services/technical-seo/saskatoon/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/completeness-optimization-ai/otsu/,2025-12-14,ko-kr,en-us,otsu,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/otsu/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/multimodal-seo-ai/nishinomiya/,2025-12-14,ko-kr,en-us,nishinomiya,service,no,https://nrlc.ai/en-us/services/multimodal-seo-ai/nishinomiya/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/structured-data-ai/stoke-on-trent/,2025-12-14,es-es,en-gb,stoke-on-trent,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/stoke-on-trent/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/recommendation-ai/bucheon/,2025-12-14,ko-kr,en-us,bucheon,service,no,https://nrlc.ai/en-us/services/recommendation-ai/bucheon/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ecommerce-ai-seo/plymouth/,2025-12-14,de-de,en-gb,plymouth,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/plymouth/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/featured-snippets-ai/koshigaya/,2025-12-14,de-de,en-us,koshigaya,service,no,https://nrlc.ai/en-us/services/featured-snippets-ai/koshigaya/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/recommendation-ai/seoul/,2025-12-14,ko-kr,en-us,seoul,service,no,https://nrlc.ai/en-us/services/recommendation-ai/seoul/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/claude-optimization/sapporo/,2025-12-14,ko-kr,en-us,sapporo,service,no,https://nrlc.ai/en-us/services/claude-optimization/sapporo/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/technical-audit-ai/sakado/,2025-12-14,en-gb,en-us,sakado,service,no,https://nrlc.ai/en-us/services/technical-audit-ai/sakado/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/freshness-optimization-ai/middlesbrough/,2025-12-14,es-es,en-gb,middlesbrough,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/middlesbrough/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/site-audits/sacramento/,2025-12-14,ko-kr,en-us,sacramento,service,no,https://nrlc.ai/en-us/services/site-audits/sacramento/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/metadata-optimization-ai/fujimi/,2025-12-14,en-gb,en-us,fujimi,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/fujimi/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/relevance-optimization-ai/yokohama/,2025-12-14,fr-fr,en-us,yokohama,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/yokohama/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/llm-content-strategy/tokyo/,2025-12-14,es-es,en-us,tokyo,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/tokyo/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/conversational-seo-ai/belfast/,2025-12-14,ko-kr,en-gb,belfast,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/belfast/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/trust-optimization-ai/hiroshima/,2025-12-14,ko-kr,en-us,hiroshima,service,no,https://nrlc.ai/en-us/services/trust-optimization-ai/hiroshima/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/agentic-seo/funabashi/,2025-12-14,fr-fr,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/agentic-seo/funabashi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/entity-optimization-ai/portland/,2025-12-14,de-de,en-us,portland,service,no,https://nrlc.ai/en-us/services/entity-optimization-ai/portland/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/relevance-optimization-ai/gwangju/,2025-12-14,de-de,en-us,gwangju,service,no,https://nrlc.ai/en-us/services/relevance-optimization-ai/gwangju/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/knowledge-graph-ai/burnley/,2025-12-14,es-es,en-gb,burnley,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/burnley/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/semantic-seo-ai/miami/,2025-12-14,ko-kr,en-us,miami,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/miami/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/claude-optimization/sherbrooke/,2025-12-14,fr-fr,en-us,sherbrooke,service,no,https://nrlc.ai/en-us/services/claude-optimization/sherbrooke/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/multimodal-seo-ai/kyoto/,2025-12-14,de-de,en-us,kyoto,service,no,https://nrlc.ai/en-us/services/multimodal-seo-ai/kyoto/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/relevance-optimization-ai/sudbury/,2025-12-14,de-de,en-gb,sudbury,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/sudbury/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/conversion-optimization-ai/indianapolis/,2025-12-14,de-de,en-us,indianapolis,service,no,https://nrlc.ai/en-us/services/conversion-optimization-ai/indianapolis/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/metadata-optimization-ai/funabashi/,2025-12-14,de-de,en-us,funabashi,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/funabashi/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/conversion-optimization-ai/manchester/,2025-12-14,de-de,en-gb,manchester,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/manchester/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/llm-content-strategy/sakado/,2025-12-14,ko-kr,en-us,sakado,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/sakado/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/schema-markup-ai/kasukabe/,2025-12-14,de-de,en-us,kasukabe,service,no,https://nrlc.ai/en-us/services/schema-markup-ai/kasukabe/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/personalization-ai/new-orleans/,2025-12-14,de-de,en-us,new-orleans,service,no,https://nrlc.ai/en-us/services/personalization-ai/new-orleans/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/topic-modeling-ai/vancouver/,2025-12-14,es-es,en-us,vancouver,service,no,https://nrlc.ai/en-us/services/topic-modeling-ai/vancouver/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/site-audits/san-francisco/,2025-12-14,es-es,en-us,san-francisco,service,no,https://nrlc.ai/en-us/services/site-audits/san-francisco/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/technical-audit-ai/fukushima/,2025-12-14,en-gb,en-us,fukushima,service,no,https://nrlc.ai/en-us/services/technical-audit-ai/fukushima/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/trust-optimization-ai/albuquerque/,2025-12-14,en-gb,en-us,albuquerque,service,no,https://nrlc.ai/en-us/services/trust-optimization-ai/albuquerque/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/ai-citation-optimization/yamagata/,2025-12-14,de-de,en-us,yamagata,service,no,https://nrlc.ai/en-us/services/ai-citation-optimization/yamagata/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/technical-audit-ai/jeonju/,2025-12-14,de-de,en-us,jeonju,service,no,https://nrlc.ai/en-us/services/technical-audit-ai/jeonju/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/metadata-optimization-ai/raleigh/,2025-12-14,fr-fr,en-us,raleigh,service,no,https://nrlc.ai/en-us/services/metadata-optimization-ai/raleigh/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/entity-recognition-ai/albuquerque/,2025-12-14,ko-kr,en-us,albuquerque,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/albuquerque/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/personalization-ai/san-diego/,2025-12-14,de-de,en-us,san-diego,service,no,https://nrlc.ai/en-us/services/personalization-ai/san-diego/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/conversion-optimization-ai/coventry/,2025-12-14,es-es,en-gb,coventry,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/coventry/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/trust-optimization-ai/leeds/,2025-12-14,es-es,en-gb,leeds,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/leeds/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/technical-audit-ai/edmonton/,2025-12-14,ko-kr,en-us,edmonton,service,no,https://nrlc.ai/en-us/services/technical-audit-ai/edmonton/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/semantic-seo-ai/vancouver/,2025-12-14,de-de,en-us,vancouver,service,no,https://nrlc.ai/en-us/services/semantic-seo-ai/vancouver/,redirect_301,needs_fix
https://nrlc.ai/es-es/careers/ichikawa/seo-specialist/,2025-12-14,es-es,en-us,ichikawa,career,no,https://nrlc.ai/en-us/careers/ichikawa/seo-specialist/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/entity-recognition-ai/daegu/,2025-12-14,fr-fr,en-us,daegu,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/daegu/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/llm-content-strategy/souka/,2025-12-14,fr-fr,en-us,souka,service,no,https://nrlc.ai/en-us/services/llm-content-strategy/souka/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/transparency-optimization-ai/derby/,2025-12-14,ko-kr,en-gb,derby,service,yes,https://nrlc.ai/en-gb/services/local-seo-ai/derby/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/freshness-optimization-ai/jeju/,2025-12-14,en-gb,en-us,jeju,service,no,https://nrlc.ai/en-us/services/freshness-optimization-ai/jeju/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/structured-data-ai/wako/,2025-12-14,ko-kr,en-us,wako,service,no,https://nrlc.ai/en-us/services/structured-data-ai/wako/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/voice-search-optimization/memphis/,2025-12-14,de-de,en-us,memphis,service,no,https://nrlc.ai/en-us/services/voice-search-optimization/memphis/,redirect_301,needs_fix
https://nrlc.ai/es-es/services/transparency-optimization-ai/suwon/,2025-12-14,es-es,en-us,suwon,service,no,https://nrlc.ai/en-us/services/transparency-optimization-ai/suwon/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/training/sacramento/,2025-12-14,ko-kr,en-us,sacramento,service,no,https://nrlc.ai/en-us/services/training/sacramento/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/site-audits/minneapolis/,2025-12-14,fr-fr,en-us,minneapolis,service,no,https://nrlc.ai/en-us/services/site-audits/minneapolis/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/llm-content-strategy/southport/,2025-12-14,en-gb,en-gb,southport,service,yes,https://nrlc.ai/en-gb/services/llm-content-strategy/southport/,keep_indexed,canonical
https://nrlc.ai/es-es/services/entity-recognition-ai/quebec-city/,2025-12-14,es-es,en-us,quebec-city,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/quebec-city/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/training/sacramento/,2025-12-14,fr-fr,en-us,sacramento,service,no,https://nrlc.ai/en-us/services/training/sacramento/,redirect_301,needs_fix
https://nrlc.ai/fr-fr/services/entity-recognition-ai/virginia-beach/,2025-12-14,fr-fr,en-us,virginia-beach,service,no,https://nrlc.ai/en-us/services/entity-recognition-ai/virginia-beach/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/local-seo-ai/souka/,2025-12-14,de-de,en-us,souka,service,no,https://nrlc.ai/en-us/services/local-seo-ai/souka/,redirect_301,needs_fix
https://nrlc.ai/ko-kr/services/ai-search-optimization/hwasong/,2025-12-14,ko-kr,en-us,hwasong,service,no,https://nrlc.ai/en-us/services/ai-search-optimization/hwasong/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/competitor-analysis-ai/kawasaki/,2025-12-14,en-gb,en-us,kawasaki,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/kawasaki/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/authority-optimization-ai/miyashiro/,2025-12-14,en-gb,en-us,miyashiro,service,no,https://nrlc.ai/en-us/services/authority-optimization-ai/miyashiro/,redirect_301,needs_fix
https://nrlc.ai/en-gb/services/freshness-optimization-ai/leeds/,2025-12-14,en-gb,en-gb,leeds,service,yes,https://nrlc.ai/en-gb/services/freshness-optimization-ai/leeds/,keep_indexed,canonical
https://nrlc.ai/es-es/services/completeness-optimization-ai/nara/,2025-12-14,es-es,en-us,nara,service,no,https://nrlc.ai/en-us/services/completeness-optimization-ai/nara/,redirect_301,needs_fix
https://nrlc.ai/de-de/services/competitor-analysis-ai/otsu/,2025-12-14,de-de,en-us,otsu,service,no,https://nrlc.ai/en-us/services/competitor-analysis-ai/otsu/,redirect_301,needs_fix
