URL,"Last Crawled","Issue Type","Canonical URL",Action,Status
https://nrlc.ai/fr-fr/services/agentic-seo/bristol/,2025-12-15,other,https://nrlc.ai/fr-fr/services/agentic-seo/bristol/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/verification-optimization-ai/nottingham/,2025-12-15,other,https://nrlc.ai/fr-fr/services/verification-optimization-ai/nottingham/,investigate,needs_fix
https://nrlc.ai/es-es/services/recommendation-ai/hamilton/,2025-12-15,other,https://nrlc.ai/es-es/services/recommendation-ai/hamilton/,investigate,needs_fix
https://nrlc.ai/es-es/services/featured-snippets-ai/tokyo/,2025-12-15,other,https://nrlc.ai/es-es/services/featured-snippets-ai/tokyo/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/competitor-analysis-ai/kelowna/,2025-12-15,other,https://nrlc.ai/ko-kr/services/competitor-analysis-ai/kelowna/,investigate,needs_fix
https://nrlc.ai/es-es/services/voice-search-optimization/koshigaya/,2025-12-15,other,https://nrlc.ai/es-es/services/voice-search-optimization/koshigaya/,investigate,needs_fix
https://nrlc.ai/de-de/services/generative-seo/hiroshima/,2025-12-15,other,https://nrlc.ai/de-de/services/generative-seo/hiroshima/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/incheon/,2025-12-15,other,https://nrlc.ai/ko-kr/services/ranking-optimization-ai/incheon/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/b2b-seo-ai/montreal/,2025-12-15,other,https://nrlc.ai/fr-fr/services/b2b-seo-ai/montreal/,investigate,needs_fix
https://nrlc.ai/es-es/services/generative-seo/indianapolis/,2025-12-15,other,https://nrlc.ai/es-es/services/generative-seo/indianapolis/,investigate,needs_fix
https://nrlc.ai/en-gb/services/multimodal-seo-ai/san-diego/,2025-12-15,other,https://nrlc.ai/en-gb/services/multimodal-seo-ai/san-diego/,investigate,needs_fix
https://nrlc.ai/de-de/services/recommendation-ai/columbus/,2025-12-15,other,https://nrlc.ai/de-de/services/recommendation-ai/columbus/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/bard-optimization/milwaukee/,2025-12-15,other,https://nrlc.ai/ko-kr/services/bard-optimization/milwaukee/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/site-audits/wolverhampton/,2025-12-15,other,https://nrlc.ai/ko-kr/services/site-audits/wolverhampton/,investigate,needs_fix
https://nrlc.ai/en-gb/services/technical-seo/los-angeles/,2025-12-15,other,https://nrlc.ai/en-gb/services/technical-seo/los-angeles/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/training/changwon/,2025-12-15,other,https://nrlc.ai/fr-fr/services/training/changwon/,investigate,needs_fix
https://nrlc.ai/en-gb/services/chatgpt-optimization/shizuoka/,2025-12-15,other,https://nrlc.ai/en-gb/services/chatgpt-optimization/shizuoka/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/chatgpt-optimization/el-paso/,2025-12-15,other,https://nrlc.ai/ko-kr/services/chatgpt-optimization/el-paso/,investigate,needs_fix
https://nrlc.ai/en-us/services/copilot-optimization/southend-on-sea/,2025-12-15,other,https://nrlc.ai/en-us/services/copilot-optimization/southend-on-sea/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/site-audits/iqaluit/,2025-12-15,other,https://nrlc.ai/ko-kr/services/site-audits/iqaluit/,investigate,needs_fix
https://nrlc.ai/es-es/services/llm-content-strategy/montreal/,2025-12-15,other,https://nrlc.ai/es-es/services/llm-content-strategy/montreal/,investigate,needs_fix
https://nrlc.ai/de-de/services/crawl-clarity/tulsa/,2025-12-15,other,https://nrlc.ai/de-de/services/crawl-clarity/tulsa/,investigate,needs_fix
https://nrlc.ai/en-gb/services/llm-optimization/los-angeles/,2025-12-15,other,https://nrlc.ai/en-gb/services/llm-optimization/los-angeles/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/perplexity-optimization/bucheon/,2025-12-15,other,https://nrlc.ai/fr-fr/services/perplexity-optimization/bucheon/,investigate,needs_fix
https://nrlc.ai/en-gb/services/voice-search-optimization/hamamatsu/,2025-12-15,other,https://nrlc.ai/en-gb/services/voice-search-optimization/hamamatsu/,investigate,needs_fix
https://nrlc.ai/de-de/services/technical-seo/glasgow/,2025-12-15,other,https://nrlc.ai/de-de/services/technical-seo/glasgow/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/swansea/,2025-12-15,other,https://nrlc.ai/fr-fr/services/explainability-optimization-ai/swansea/,investigate,needs_fix
https://nrlc.ai/en-gb/services/intent-optimization-ai/oakland/,2025-12-15,other,https://nrlc.ai/en-gb/services/intent-optimization-ai/oakland/,investigate,needs_fix
https://nrlc.ai/en-us/services/personalization-ai/sheffield/,2025-12-15,other,https://nrlc.ai/en-us/services/personalization-ai/sheffield/,investigate,needs_fix
https://nrlc.ai/de-de/services/explainability-optimization-ai/kagoshima/,2025-12-15,other,https://nrlc.ai/de-de/services/explainability-optimization-ai/kagoshima/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/trust-optimization-ai/birmingham/,2025-12-15,other,https://nrlc.ai/ko-kr/services/trust-optimization-ai/birmingham/,investigate,needs_fix
https://nrlc.ai/es-es/services/explainability-optimization-ai/abbotsford/,2025-12-15,other,https://nrlc.ai/es-es/services/explainability-optimization-ai/abbotsford/,investigate,needs_fix
https://nrlc.ai/services/explainability-optimization-ai/abbotsford/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/explainability-optimization-ai/abbotsford/,redirect_301_locale,needs_fix
https://nrlc.ai/fr-fr/services/international-seo/fresno/,2025-12-15,other,https://nrlc.ai/fr-fr/services/international-seo/fresno/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/knowledge-graph-ai/tampa/,2025-12-15,other,https://nrlc.ai/fr-fr/services/knowledge-graph-ai/tampa/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/crawl-clarity/cheonan/,2025-12-15,other,https://nrlc.ai/ko-kr/services/crawl-clarity/cheonan/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/generative-seo/goyang/,2025-12-15,other,https://nrlc.ai/fr-fr/services/generative-seo/goyang/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/llm-optimization/suwon/,2025-12-15,other,https://nrlc.ai/fr-fr/services/llm-optimization/suwon/,investigate,needs_fix
https://nrlc.ai/services/perplexity-optimization/anyang/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/perplexity-optimization/anyang/,redirect_301_locale,needs_fix
https://nrlc.ai/services/completeness-optimization-ai/barrie/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/completeness-optimization-ai/barrie/,redirect_301_locale,needs_fix
https://nrlc.ai/services/perplexity-optimization/virginia-beach/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/perplexity-optimization/virginia-beach/,redirect_301_locale,needs_fix
https://nrlc.ai/en-gb/services/recommendation-ai/tulsa/,2025-12-15,other,https://nrlc.ai/en-gb/services/recommendation-ai/tulsa/,investigate,needs_fix
https://nrlc.ai/services/topic-modeling-ai/detroit/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/topic-modeling-ai/detroit/,redirect_301_locale,needs_fix
https://nrlc.ai/de-de/services/relevance-optimization-ai/suwon/,2025-12-15,other,https://nrlc.ai/de-de/services/relevance-optimization-ai/suwon/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/local-seo-ai/guelph/,2025-12-15,other,https://nrlc.ai/fr-fr/services/local-seo-ai/guelph/,investigate,needs_fix
https://nrlc.ai/es-es/services/entity-optimization-ai/montreal/,2025-12-15,other,https://nrlc.ai/es-es/services/entity-optimization-ai/montreal/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/freshness-optimization-ai/gimhae/,2025-12-15,other,https://nrlc.ai/fr-fr/services/freshness-optimization-ai/gimhae/,investigate,needs_fix
https://nrlc.ai/es-es/services/technical-seo/hasuda/,2025-12-15,other,https://nrlc.ai/es-es/services/technical-seo/hasuda/,investigate,needs_fix
https://nrlc.ai/de-de/services/ai-overviews-optimization/jacksonville/,2025-12-15,other,https://nrlc.ai/de-de/services/ai-overviews-optimization/jacksonville/,investigate,needs_fix
https://nrlc.ai/de-de/services/copilot-optimization/minneapolis/,2025-12-15,other,https://nrlc.ai/de-de/services/copilot-optimization/minneapolis/,investigate,needs_fix
https://nrlc.ai/services/copilot-optimization/koshigaya/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/copilot-optimization/koshigaya/,redirect_301_locale,needs_fix
http://nrlc.ai/en-gb/services/recommendation-ai/yellowknife/,2025-12-15,http_instead_of_https,https://nrlc.ai/en-gb/services/recommendation-ai/yellowknife/,redirect_301_https,needs_fix
https://nrlc.ai/en-gb/services/recommendation-ai/yellowknife/,2025-12-15,other,https://nrlc.ai/en-gb/services/recommendation-ai/yellowknife/,investigate,needs_fix
http://nrlc.ai/es-es/services/b2b-seo-ai/toronto/,2025-12-15,http_instead_of_https,https://nrlc.ai/es-es/services/b2b-seo-ai/toronto/,redirect_301_https,needs_fix
https://nrlc.ai/de-de/services/personalization-ai/asahikawa/,2025-12-15,other,https://nrlc.ai/de-de/services/personalization-ai/asahikawa/,investigate,needs_fix
https://nrlc.ai/es-es/services/crawl-clarity/charlotte/,2025-12-15,other,https://nrlc.ai/es-es/services/crawl-clarity/charlotte/,investigate,needs_fix
https://nrlc.ai/de-de/services/site-audits/kuki/,2025-12-15,other,https://nrlc.ai/de-de/services/site-audits/kuki/,investigate,needs_fix
https://nrlc.ai/services/recommendation-ai/hiroshima/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/recommendation-ai/hiroshima/,redirect_301_locale,needs_fix
https://nrlc.ai/en-gb/services/verification-optimization-ai/jacksonville/,2025-12-15,other,https://nrlc.ai/en-gb/services/verification-optimization-ai/jacksonville/,investigate,needs_fix
https://nrlc.ai/de-de/services/contextual-seo-ai/takamatsu/,2025-12-15,other,https://nrlc.ai/de-de/services/contextual-seo-ai/takamatsu/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/relevance-optimization-ai/daegu/,2025-12-15,other,https://nrlc.ai/ko-kr/services/relevance-optimization-ai/daegu/,investigate,needs_fix
https://nrlc.ai/de-de/services/chatgpt-optimization/detroit/,2025-12-15,other,https://nrlc.ai/de-de/services/chatgpt-optimization/detroit/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/conversational-seo-ai/liverpool/,2025-12-15,other,https://nrlc.ai/fr-fr/services/conversational-seo-ai/liverpool/,investigate,needs_fix
https://nrlc.ai/services/perplexity-optimization/liverpool/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-gb/services/local-seo-ai/liverpool/,redirect_301_locale,needs_fix
https://nrlc.ai/en-gb/services/featured-snippets-ai/kansas-city/,2025-12-15,other,https://nrlc.ai/en-gb/services/featured-snippets-ai/kansas-city/,investigate,needs_fix
https://nrlc.ai/en-gb/services/technical-audit-ai/koshigaya/,2025-12-15,other,https://nrlc.ai/en-gb/services/technical-audit-ai/koshigaya/,investigate,needs_fix
http://nrlc.ai/services/agentic-seo/oklahoma-city/,2025-12-15,http_instead_of_https,https://nrlc.ai/services/agentic-seo/oklahoma-city/,redirect_301_https,needs_fix
https://nrlc.ai/services/agentic-seo/oklahoma-city/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/agentic-seo/oklahoma-city/,redirect_301_locale,needs_fix
https://nrlc.ai/en-us/services/chatgpt-optimization/stockport/,2025-12-15,other,https://nrlc.ai/en-us/services/chatgpt-optimization/stockport/,investigate,needs_fix
https://nrlc.ai/en-us/services/ecommerce-ai-seo/stockport/,2025-12-15,other,https://nrlc.ai/en-us/services/ecommerce-ai-seo/stockport/,investigate,needs_fix
https://nrlc.ai/services/metadata-optimization-ai/kitakyushu/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/metadata-optimization-ai/kitakyushu/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/chatgpt-optimization/utsunomiya/,2025-12-15,other,https://nrlc.ai/ko-kr/services/chatgpt-optimization/utsunomiya/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/analytics/kobe/,2025-12-15,other,https://nrlc.ai/ko-kr/services/analytics/kobe/,investigate,needs_fix
https://nrlc.ai/es-es/services/retrieval-optimization-ai/ageo/,2025-12-15,other,https://nrlc.ai/es-es/services/retrieval-optimization-ai/ageo/,investigate,needs_fix
https://nrlc.ai/es-es/services/site-audits/mesa/,2025-12-15,other,https://nrlc.ai/es-es/services/site-audits/mesa/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/ai-citation-optimization/niiza/,2025-12-15,other,https://nrlc.ai/fr-fr/services/ai-citation-optimization/niiza/,investigate,needs_fix
https://nrlc.ai/es-es/services/contextual-seo-ai/kansas-city/,2025-12-15,other,https://nrlc.ai/es-es/services/contextual-seo-ai/kansas-city/,investigate,needs_fix
https://nrlc.ai/es-es/services/copilot-optimization/saskatoon/,2025-12-15,other,https://nrlc.ai/es-es/services/copilot-optimization/saskatoon/,investigate,needs_fix
https://nrlc.ai/en-gb/services/freshness-optimization-ai/phoenix/,2025-12-15,other,https://nrlc.ai/en-gb/services/freshness-optimization-ai/phoenix/,investigate,needs_fix
https://nrlc.ai/es-es/services/trust-optimization-ai/kuki/,2025-12-15,other,https://nrlc.ai/es-es/services/trust-optimization-ai/kuki/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/b2b-seo-ai/edmonton/,2025-12-15,other,https://nrlc.ai/fr-fr/services/b2b-seo-ai/edmonton/,investigate,needs_fix
https://nrlc.ai/services/b2b-seo-ai/edmonton/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/b2b-seo-ai/edmonton/,redirect_301_locale,needs_fix
https://nrlc.ai/fr-fr/services/content-optimization-ai/nara/,2025-12-15,other,https://nrlc.ai/fr-fr/services/content-optimization-ai/nara/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/analytics/matsuyama/,2025-12-15,other,https://nrlc.ai/ko-kr/services/analytics/matsuyama/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/authority-optimization-ai/ichikawa/,2025-12-15,other,https://nrlc.ai/fr-fr/services/authority-optimization-ai/ichikawa/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/bard-optimization/okegawa/,2025-12-15,other,https://nrlc.ai/fr-fr/services/bard-optimization/okegawa/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/conversational-seo-ai/los-angeles/,2025-12-15,other,https://nrlc.ai/ko-kr/services/conversational-seo-ai/los-angeles/,investigate,needs_fix
https://nrlc.ai/de-de/services/claude-optimization/ottawa/,2025-12-15,other,https://nrlc.ai/de-de/services/claude-optimization/ottawa/,investigate,needs_fix
https://nrlc.ai/de-de/services/analytics/warabi/,2025-12-15,other,https://nrlc.ai/de-de/services/analytics/warabi/,investigate,needs_fix
https://nrlc.ai/es-es/services/ecommerce-ai-seo/niigata/,2025-12-15,other,https://nrlc.ai/es-es/services/ecommerce-ai-seo/niigata/,investigate,needs_fix
https://nrlc.ai/es-es/services/bard-optimization/daejeon/,2025-12-15,other,https://nrlc.ai/es-es/services/bard-optimization/daejeon/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/mobile-seo-ai/san-francisco/,2025-12-15,other,https://nrlc.ai/fr-fr/services/mobile-seo-ai/san-francisco/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/b2b-seo-ai/austin/,2025-12-15,other,https://nrlc.ai/ko-kr/services/b2b-seo-ai/austin/,investigate,needs_fix
https://nrlc.ai/en-gb/services/entity-optimization-ai/memphis/,2025-12-15,other,https://nrlc.ai/en-gb/services/entity-optimization-ai/memphis/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/topic-modeling-ai/kawagoe/,2025-12-15,other,https://nrlc.ai/ko-kr/services/topic-modeling-ai/kawagoe/,investigate,needs_fix
https://nrlc.ai/es-es/services/conversion-optimization-ai/jeju/,2025-12-15,other,https://nrlc.ai/es-es/services/conversion-optimization-ai/jeju/,investigate,needs_fix
https://nrlc.ai/en-gb/services/ecommerce-ai-seo/albuquerque/,2025-12-15,other,https://nrlc.ai/en-gb/services/ecommerce-ai-seo/albuquerque/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/featured-snippets-ai/honjo/,2025-12-15,other,https://nrlc.ai/fr-fr/services/featured-snippets-ai/honjo/,investigate,needs_fix
https://nrlc.ai/es-es/services/analytics/anyang/,2025-12-15,other,https://nrlc.ai/es-es/services/analytics/anyang/,investigate,needs_fix
https://nrlc.ai/en-gb/services/accuracy-optimization-ai/iqaluit/,2025-12-15,other,https://nrlc.ai/en-gb/services/accuracy-optimization-ai/iqaluit/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/entity-optimization-ai/toda/,2025-12-15,other,https://nrlc.ai/ko-kr/services/entity-optimization-ai/toda/,investigate,needs_fix
https://nrlc.ai/es-es/services/trust-optimization-ai/philadelphia/,2025-12-15,other,https://nrlc.ai/es-es/services/trust-optimization-ai/philadelphia/,investigate,needs_fix
https://nrlc.ai/services/trust-optimization-ai/philadelphia/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/trust-optimization-ai/philadelphia/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/site-audits/washington/,2025-12-15,other,https://nrlc.ai/ko-kr/services/site-audits/washington/,investigate,needs_fix
https://nrlc.ai/de-de/services/link-building-ai/wolverhampton/,2025-12-15,other,https://nrlc.ai/de-de/services/link-building-ai/wolverhampton/,investigate,needs_fix
https://nrlc.ai/de-de/services/multimodal-seo-ai/wolverhampton/,2025-12-15,other,https://nrlc.ai/de-de/services/multimodal-seo-ai/wolverhampton/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/wolverhampton/,2025-12-15,other,https://nrlc.ai/ko-kr/services/metadata-optimization-ai/wolverhampton/,investigate,needs_fix
https://nrlc.ai/en-gb/services/competitor-analysis-ai/baltimore/,2025-12-15,other,https://nrlc.ai/en-gb/services/competitor-analysis-ai/baltimore/,investigate,needs_fix
https://nrlc.ai/en-gb/services/mobile-seo-ai/akita/,2025-12-15,other,https://nrlc.ai/en-gb/services/mobile-seo-ai/akita/,investigate,needs_fix
https://nrlc.ai/de-de/services/generative-seo/san-jose/,2025-12-15,other,https://nrlc.ai/de-de/services/generative-seo/san-jose/,investigate,needs_fix
https://nrlc.ai/es-es/services/llm-optimization/san-antonio/,2025-12-15,other,https://nrlc.ai/es-es/services/llm-optimization/san-antonio/,investigate,needs_fix
https://nrlc.ai/en-gb/services/llm-content-strategy/honjo/,2025-12-15,other,https://nrlc.ai/en-gb/services/llm-content-strategy/honjo/,investigate,needs_fix
https://nrlc.ai/en-gb/services/retrieval-optimization-ai/asahikawa/,2025-12-15,other,https://nrlc.ai/en-gb/services/retrieval-optimization-ai/asahikawa/,investigate,needs_fix
https://nrlc.ai/es-es/services/mobile-seo-ai/kitchener/,2025-12-15,other,https://nrlc.ai/es-es/services/mobile-seo-ai/kitchener/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/analytics/sagamihara/,2025-12-15,other,https://nrlc.ai/ko-kr/services/analytics/sagamihara/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/metadata-optimization-ai/fukuoka/,2025-12-15,other,https://nrlc.ai/ko-kr/services/metadata-optimization-ai/fukuoka/,investigate,needs_fix
https://nrlc.ai/es-es/services/transparency-optimization-ai/manchester/,2025-12-15,other,https://nrlc.ai/es-es/services/transparency-optimization-ai/manchester/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/freshness-optimization-ai/fukuoka/,2025-12-15,other,https://nrlc.ai/ko-kr/services/freshness-optimization-ai/fukuoka/,investigate,needs_fix
https://nrlc.ai/en-gb/services/chatgpt-optimization/okegawa/,2025-12-15,other,https://nrlc.ai/en-gb/services/chatgpt-optimization/okegawa/,investigate,needs_fix
https://nrlc.ai/en-gb/services/structured-data-ai/fukushima/,2025-12-15,other,https://nrlc.ai/en-gb/services/structured-data-ai/fukushima/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/multimodal-seo-ai/yellowknife/,2025-12-15,other,https://nrlc.ai/ko-kr/services/multimodal-seo-ai/yellowknife/,investigate,needs_fix
https://nrlc.ai/en-gb/services/transparency-optimization-ai/milwaukee/,2025-12-15,other,https://nrlc.ai/en-gb/services/transparency-optimization-ai/milwaukee/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/ranking-optimization-ai/baltimore/,2025-12-15,other,https://nrlc.ai/ko-kr/services/ranking-optimization-ai/baltimore/,investigate,needs_fix
https://nrlc.ai/de-de/services/entity-optimization-ai/new-orleans/,2025-12-15,other,https://nrlc.ai/de-de/services/entity-optimization-ai/new-orleans/,investigate,needs_fix
https://nrlc.ai/services/entity-optimization-ai/new-orleans/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/entity-optimization-ai/new-orleans/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/relevance-optimization-ai/yashio/,2025-12-15,other,https://nrlc.ai/ko-kr/services/relevance-optimization-ai/yashio/,investigate,needs_fix
https://nrlc.ai/de-de/services/mobile-seo-ai/honjo/,2025-12-15,other,https://nrlc.ai/de-de/services/mobile-seo-ai/honjo/,investigate,needs_fix
https://nrlc.ai/services/mobile-seo-ai/honjo/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/mobile-seo-ai/honjo/,redirect_301_locale,needs_fix
https://nrlc.ai/ko-kr/services/entity-optimization-ai/yellowknife/,2025-12-15,other,https://nrlc.ai/ko-kr/services/entity-optimization-ai/yellowknife/,investigate,needs_fix
https://nrlc.ai/en-gb/services/entity-optimization-ai/jacksonville/,2025-12-15,other,https://nrlc.ai/en-gb/services/entity-optimization-ai/jacksonville/,investigate,needs_fix
https://nrlc.ai/de-de/services/completeness-optimization-ai/indianapolis/,2025-12-15,other,https://nrlc.ai/de-de/services/completeness-optimization-ai/indianapolis/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/explainability-optimization-ai/tokyo/,2025-12-15,other,https://nrlc.ai/fr-fr/services/explainability-optimization-ai/tokyo/,investigate,needs_fix
https://nrlc.ai/de-de/services/conversational-seo-ai/detroit/,2025-12-15,other,https://nrlc.ai/de-de/services/conversational-seo-ai/detroit/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/authority-optimization-ai/sakado/,2025-12-15,other,https://nrlc.ai/ko-kr/services/authority-optimization-ai/sakado/,investigate,needs_fix
https://nrlc.ai/en-gb/services/multimodal-seo-ai/otsu/,2025-12-15,other,https://nrlc.ai/en-gb/services/multimodal-seo-ai/otsu/,investigate,needs_fix
https://nrlc.ai/en-gb/services/generative-seo/sayama/,2025-12-15,other,https://nrlc.ai/en-gb/services/generative-seo/sayama/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/ecommerce-ai-seo/las-vegas/,2025-12-15,other,https://nrlc.ai/fr-fr/services/ecommerce-ai-seo/las-vegas/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/knowledge-graph-ai/detroit/,2025-12-15,other,https://nrlc.ai/fr-fr/services/knowledge-graph-ai/detroit/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/knowledge-graph-ai/detroit/,2025-12-15,other,https://nrlc.ai/ko-kr/services/knowledge-graph-ai/detroit/,investigate,needs_fix
https://nrlc.ai/en-gb/services/retrieval-optimization-ai/miyashiro/,2025-12-15,other,https://nrlc.ai/en-gb/services/retrieval-optimization-ai/miyashiro/,investigate,needs_fix
https://nrlc.ai/es-es/services/llm-content-strategy/ansan/,2025-12-15,other,https://nrlc.ai/es-es/services/llm-content-strategy/ansan/,investigate,needs_fix
https://nrlc.ai/de-de/services/contextual-seo-ai/souka/,2025-12-15,other,https://nrlc.ai/de-de/services/contextual-seo-ai/souka/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/contextual-seo-ai/souka/,2025-12-15,other,https://nrlc.ai/fr-fr/services/contextual-seo-ai/souka/,investigate,needs_fix
https://nrlc.ai/services/contextual-seo-ai/souka/,2025-12-15,missing_locale_prefix,https://nrlc.ai/en-us/services/contextual-seo-ai/souka/,redirect_301_locale,needs_fix
https://nrlc.ai/en-gb/services/featured-snippets-ai/atlanta/,2025-12-15,other,https://nrlc.ai/en-gb/services/featured-snippets-ai/atlanta/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/entity-recognition-ai/anyang/,2025-12-15,other,https://nrlc.ai/ko-kr/services/entity-recognition-ai/anyang/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/metadata-optimization-ai/fresno/,2025-12-15,other,https://nrlc.ai/fr-fr/services/metadata-optimization-ai/fresno/,investigate,needs_fix
https://nrlc.ai/en-gb/services/metadata-optimization-ai/chicago/,2025-12-15,other,https://nrlc.ai/en-gb/services/metadata-optimization-ai/chicago/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/transparency-optimization-ai/jinju/,2025-12-15,other,https://nrlc.ai/ko-kr/services/transparency-optimization-ai/jinju/,investigate,needs_fix
https://nrlc.ai/es-es/services/content-optimization-ai/omaha/,2025-12-15,other,https://nrlc.ai/es-es/services/content-optimization-ai/omaha/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/recommendation-ai/fort-worth/,2025-12-15,other,https://nrlc.ai/fr-fr/services/recommendation-ai/fort-worth/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/claude-optimization/shizuoka/,2025-12-15,other,https://nrlc.ai/ko-kr/services/claude-optimization/shizuoka/,investigate,needs_fix
https://nrlc.ai/de-de/services/local-seo-ai/quebec-city/,2025-12-15,other,https://nrlc.ai/de-de/services/local-seo-ai/quebec-city/,investigate,needs_fix
https://nrlc.ai/de-de/services/content-optimization-ai/quebec-city/,2025-12-15,other,https://nrlc.ai/de-de/services/content-optimization-ai/quebec-city/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/site-audits/colorado-springs/,2025-12-15,other,https://nrlc.ai/fr-fr/services/site-audits/colorado-springs/,investigate,needs_fix
https://nrlc.ai/es-es/services/multimodal-seo-ai/asahikawa/,2025-12-15,other,https://nrlc.ai/es-es/services/multimodal-seo-ai/asahikawa/,investigate,needs_fix
https://nrlc.ai/de-de/services/intent-optimization-ai/arlington/,2025-12-15,other,https://nrlc.ai/de-de/services/intent-optimization-ai/arlington/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/multimodal-seo-ai/fujimi/,2025-12-15,other,https://nrlc.ai/fr-fr/services/multimodal-seo-ai/fujimi/,investigate,needs_fix
https://nrlc.ai/en-gb/services/authority-optimization-ai/takamatsu/,2025-12-15,other,https://nrlc.ai/en-gb/services/authority-optimization-ai/takamatsu/,investigate,needs_fix
https://nrlc.ai/de-de/services/intent-optimization-ai/jeonju/,2025-12-15,other,https://nrlc.ai/de-de/services/intent-optimization-ai/jeonju/,investigate,needs_fix
https://nrlc.ai/en-gb/services/link-building-ai/tokyo/,2025-12-15,other,https://nrlc.ai/en-gb/services/link-building-ai/tokyo/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/ai-overviews-optimization/okayama/,2025-12-15,other,https://nrlc.ai/ko-kr/services/ai-overviews-optimization/okayama/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/conversational-seo-ai/raleigh/,2025-12-15,other,https://nrlc.ai/fr-fr/services/conversational-seo-ai/raleigh/,investigate,needs_fix
https://nrlc.ai/fr-fr/services/schema-markup-ai/hwasong/,2025-12-15,other,https://nrlc.ai/fr-fr/services/schema-markup-ai/hwasong/,investigate,needs_fix
https://nrlc.ai/ko-kr/services/topic-modeling-ai/san-diego/,2025-12-15,other,https://nrlc.ai/ko-kr/services/topic-modeling-ai/san-diego/,investigate,needs_fix
